audio_path,stem,transcript,speaker_id,duration_sec,sample_rate,rms_mean,word_count,char_count,words_per_sec
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0102.wav,nchlt_nso_135m_0102,le yena o be a,nchlt_nso,1.68,16000,0.0632544457912445,5,14,2.9761904761904763
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0499.wav,nchlt_nso_135m_0499,ke wa namela pese pasetopo,nchlt_nso,2.4,16000,0.0277793500572443,5,26,2.0833333333333335
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0314.wav,nchlt_nso_135m_0314,ka re ke a itiriša,nchlt_nso,1.8,16000,0.029598060995340347,5,18,2.7777777777777777
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0466.wav,nchlt_nso_135m_0466,go na le batho ba,nchlt_nso,1.44,16000,0.04174257814884186,5,17,3.4722222222222223
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0316.wav,nchlt_nso_135m_0316,le o ka re le,nchlt_nso,1.32,16000,0.05256142094731331,5,13,3.7878787878787876
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0302.wav,nchlt_nso_135m_0302,ka go fa maele le,nchlt_nso,1.8,16000,0.04854526370763779,5,17,2.7777777777777777
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0464.wav,nchlt_nso_135m_0464,ga se makgona makgona ke,nchlt_nso,1.92,16000,0.03202375769615173,5,24,2.604166666666667
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0128.wav,nchlt_nso_135m_0128,ye e arabja ke balekwa,nchlt_nso,2.76,16000,0.04043721780180931,5,22,1.8115942028985508
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0114.wav,nchlt_nso_135m_0114,a lemoge le go hlatholla,nchlt_nso,2.64,16000,0.0408485010266304,5,24,1.8939393939393938
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0100.wav,nchlt_nso_135m_0100,ya boraro e ka no,nchlt_nso,2.16,16000,0.06978755444288254,5,17,2.314814814814815
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0060.wav,nchlt_nso_135m_0060,ge go e lwa dikgahlego,nchlt_nso,2.64,16000,0.04136798903346062,5,22,1.8939393939393938
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0074.wav,nchlt_nso_135m_0074,e ikgetha go ya ka,nchlt_nso,2.28,16000,0.05894647538661957,5,18,2.192982456140351
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0538.wav,nchlt_nso_135m_0538,ya ge o gateletše ke,nchlt_nso,3.12,16000,0.01253486517816782,5,20,1.6025641025641024
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0262.wav,nchlt_nso_135m_0262,e ka no ba ka,nchlt_nso,1.56,16000,0.04254765436053276,5,13,3.205128205128205
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0276.wav,nchlt_nso_135m_0276,basi le mami ba be,nchlt_nso,2.4,16000,0.031010348349809647,5,18,2.0833333333333335
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0510.wav,nchlt_nso_135m_0510,ba be ba re bannanna,nchlt_nso,2.4,16000,0.030229782685637474,5,20,2.0833333333333335
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0289.wav,nchlt_nso_135m_0289,mahlale le go hlalefelathoko wago,nchlt_nso,3.24,16000,0.03400783613324165,5,33,1.5432098765432098
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0288.wav,nchlt_nso_135m_0288,ba re mooi loop a,nchlt_nso,2.28,16000,0.028141489252448082,5,17,2.192982456140351
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0277.wav,nchlt_nso_135m_0277,american football team,nchlt_nso,1.92,16000,0.034041643142700195,3,22,1.5625
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0511.wav,nchlt_nso_135m_0511,ba sa ratego go a,nchlt_nso,2.16,16000,0.03738007694482803,5,17,2.314814814814815
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0263.wav,nchlt_nso_135m_0263,lenaneo la go swana le,nchlt_nso,2.76,16000,0.02814769186079502,5,22,1.8115942028985508
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0075.wav,nchlt_nso_135m_0075,ka go itlhomela mašokana a,nchlt_nso,3.48,16000,0.04979124292731285,5,26,1.4367816091954022
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0061.wav,nchlt_nso_135m_0061,šorofala o se ke wa,nchlt_nso,2.76,16000,0.0637439638376236,5,19,1.8115942028985508
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0049.wav,nchlt_nso_135m_0049,ka maswiswana diforomane di be,nchlt_nso,3.24,16000,0.04175209999084473,5,30,1.5432098765432098
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0115.wav,nchlt_nso_135m_0115,ka go šomišana thekeng le,nchlt_nso,3.0,16000,0.04673328623175621,5,25,1.6666666666666667
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0129.wav,nchlt_nso_135m_0129,ya ba ke ge a,nchlt_nso,2.4,16000,0.04406091198325157,5,13,2.0833333333333335
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0317.wav,nchlt_nso_135m_0317,ke re ba re sa,nchlt_nso,1.44,16000,0.043228670954704285,5,14,3.4722222222222223
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0459.wav,nchlt_nso_135m_0459,kalewa e be e le,nchlt_nso,1.56,16000,0.03934110328555107,5,16,3.205128205128205
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0313.wav,nchlt_nso_135m_0313,ga se ka ka ka,nchlt_nso,1.8,16000,0.0347912460565567,5,14,2.7777777777777777
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0449.wav,nchlt_nso_135m_0449,e ka se be ka,nchlt_nso,1.8,16000,0.03080843761563301,5,13,2.7777777777777777
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0111.wav,nchlt_nso_135m_0111,wa ka o be a,nchlt_nso,2.76,16000,0.04025448486208916,5,12,1.8115942028985508
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0105.wav,nchlt_nso_135m_0105,se hlokago o se nyakago,nchlt_nso,2.88,16000,0.042914990335702896,5,23,1.7361111111111112
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0065.wav,nchlt_nso_135m_0065,ke mo tshepago go ka,nchlt_nso,3.0,16000,0.06031239777803421,5,20,1.6666666666666667
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0059.wav,nchlt_nso_135m_0059,motseng ga go na le,nchlt_nso,2.76,16000,0.029922833666205406,5,19,1.8115942028985508
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0515.wav,nchlt_nso_135m_0515,ka se fapane le popego,nchlt_nso,2.4,16000,0.030970128253102303,5,22,2.0833333333333335
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0273.wav,nchlt_nso_135m_0273,šiši mpheane towe o mphumetše,nchlt_nso,3.12,16000,0.030462604016065598,5,29,1.6025641025641024
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0298.wav,nchlt_nso_135m_0298,wa badiša o be a,nchlt_nso,2.4,16000,0.04863542690873146,5,16,2.0833333333333335
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0272.wav,nchlt_nso_135m_0272,ba le kgatelelo ya go,nchlt_nso,2.76,16000,0.02889198623597622,5,21,1.8115942028985508
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0500.wav,nchlt_nso_135m_0500,tloga se se na le,nchlt_nso,2.4,16000,0.027751239016652107,5,17,2.0833333333333335
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0104.wav,nchlt_nso_135m_0104,a mphotlela o ra go,nchlt_nso,1.92,16000,0.06148866191506386,5,19,2.604166666666667
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0110.wav,nchlt_nso_135m_0110,maemo a kelo a tetelo,nchlt_nso,2.76,16000,0.050756849348545074,5,21,1.8115942028985508
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0460.wav,nchlt_nso_135m_0460,ba gotše ba a di,nchlt_nso,1.92,16000,0.04011371359229088,5,16,2.604166666666667
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0312.wav,nchlt_nso_135m_0312,e be e le e,nchlt_nso,1.8,16000,0.01645454205572605,5,11,2.7777777777777777
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0474.wav,nchlt_nso_135m_0474,tšheletenyana go ba ke a,nchlt_nso,2.88,16000,0.03100762702524662,5,24,1.7361111111111112
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0462.wav,nchlt_nso_135m_0462,o tenegile di a go,nchlt_nso,2.4,16000,0.027948470786213875,5,18,2.0833333333333335
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0489.wav,nchlt_nso_135m_0489,kantoro ya mošireletši wa setšhaba,nchlt_nso,2.88,16000,0.02828662469983101,5,34,1.7361111111111112
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0112.wav,nchlt_nso_135m_0112,ba a mo phaphatha a,nchlt_nso,3.36,16000,0.044033490121364594,5,19,1.4880952380952381
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0072.wav,nchlt_nso_135m_0072,o kgadile mmolelo wo ka,nchlt_nso,4.2,16000,0.0349692702293396,5,23,1.1904761904761905
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0066.wav,nchlt_nso_135m_0066,e fihlelelwago ka go kokobetša,nchlt_nso,3.12,16000,0.06774981319904327,5,30,1.6025641025641024
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0270.wav,nchlt_nso_135m_0270,ya thapo e ka bušwa,nchlt_nso,2.4,16000,0.03618202731013298,5,19,2.0833333333333335
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0258.wav,nchlt_nso_135m_0258,le go phula mooka ka,nchlt_nso,2.4,16000,0.03316204994916916,5,20,2.0833333333333335
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0259.wav,nchlt_nso_135m_0259,go ya ka palo ya,nchlt_nso,1.8,16000,0.03952780365943909,5,16,2.7777777777777777
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0265.wav,nchlt_nso_135m_0265,ka le go ya ka,nchlt_nso,2.04,16000,0.03161037713289261,5,14,2.450980392156863
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0271.wav,nchlt_nso_135m_0271,o se ke wa sola,nchlt_nso,1.92,16000,0.04175621643662453,5,15,2.604166666666667
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0067.wav,nchlt_nso_135m_0067,le kabelo ya dilaesense ya,nchlt_nso,3.24,16000,0.0626785084605217,5,26,1.5432098765432098
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0488.wav,nchlt_nso_135m_0488,dutšwe go dutšwe ge go,nchlt_nso,2.64,16000,0.0151889743283391,5,22,1.8939393939393938
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0311.wav,nchlt_nso_135m_0311,ke mesong ka galesoso lesoso,nchlt_nso,4.08,16000,0.021244870498776436,5,28,1.2254901960784315
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0362.wav,nchlt_nso_135m_0362,ba bethana ka mesamelo ba,nchlt_nso,2.76,16000,0.020568236708641052,5,25,1.8115942028985508
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0376.wav,nchlt_nso_135m_0376,ga go na matseno le,nchlt_nso,1.44,16000,0.0322202667593956,5,19,3.4722222222222223
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0148.wav,nchlt_nso_135m_0148,ge a le llifing ya,nchlt_nso,1.68,16000,0.044519487768411636,5,18,2.9761904761904763
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0160.wav,nchlt_nso_135m_0160,wo o be wa go,nchlt_nso,1.56,16000,0.02195165678858757,5,13,3.205128205128205
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0014.wav,nchlt_nso_135m_0014,na le tekniki ya go,nchlt_nso,3.36,16000,0.029305681586265564,5,19,1.4880952380952381
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0216.wav,nchlt_nso_135m_0216,agagwe ke be ke sa,nchlt_nso,2.04,16000,0.03156999126076698,5,18,2.450980392156863
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0570.wav,nchlt_nso_135m_0570,mollong e ka se sa,nchlt_nso,2.04,16000,0.015886366367340088,5,18,2.450980392156863
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0015.wav,nchlt_nso_135m_0015,go na le se o,nchlt_nso,2.52,16000,0.03530729189515114,5,13,1.9841269841269842
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0175.wav,nchlt_nso_135m_0175,o na le se o,nchlt_nso,2.16,16000,0.03505847603082657,5,12,2.314814814814815
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0149.wav,nchlt_nso_135m_0149,a fularela a re o,nchlt_nso,2.28,16000,0.05639537796378136,5,17,2.192982456140351
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0377.wav,nchlt_nso_135m_0377,polelong ye go ya go,nchlt_nso,2.16,16000,0.036836057901382446,5,20,2.314814814814815
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0405.wav,nchlt_nso_135m_0405,go ya ka kontraka ya,nchlt_nso,2.64,16000,0.030060168355703354,5,20,1.8939393939393938
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0439.wav,nchlt_nso_135m_0439,ka ga motsemogolo wo o,nchlt_nso,3.0,16000,0.017087062820792198,5,22,1.6666666666666667
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0413.wav,nchlt_nso_135m_0413,go otleleng ge a ka,nchlt_nso,2.28,16000,0.023900426924228668,5,19,2.192982456140351
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0407.wav,nchlt_nso_135m_0407,ka hwetšwago mo lengwalong la,nchlt_nso,2.04,16000,0.027962855994701385,5,29,2.450980392156863
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0361.wav,nchlt_nso_135m_0361,sersanta a re o na,nchlt_nso,2.52,16000,0.016936782747507095,5,18,1.9841269841269842
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0177.wav,nchlt_nso_135m_0177,dar es salaam,nchlt_nso,1.68,16000,0.047781866043806076,3,13,1.7857142857142858
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0163.wav,nchlt_nso_135m_0163,le šome go ya ka,nchlt_nso,1.92,16000,0.026337049901485443,5,16,2.604166666666667
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0017.wav,nchlt_nso_135m_0017,ka ba o na le,nchlt_nso,2.4,16000,0.0335993617773056,5,13,2.0833333333333335
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0201.wav,nchlt_nso_135m_0201,wa go nyadiša yo a,nchlt_nso,2.16,16000,0.030253224074840546,5,18,2.314814814814815
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0200.wav,nchlt_nso_135m_0200,yo o ka rerišanago le,nchlt_nso,2.28,16000,0.029295623302459717,5,21,2.192982456140351
/Users/khensanichabalala/DSFSI/MultilingualASR/MultilingualASR/experiments/sepedi-asr-eda/dataset/nchlt_nso/audio/135/nchlt_nso_135m_0566.wav,nchlt_nso_135m_0566,ga se go se go,nchlt_nso,2.16,16000,0.030554160475730896,5,14,2.314814814814815
